Record Length,Analog:10000000
Sample Rate,5000000.0
Vertical Scale,CH1:+1.000000E+001
Vertical Offset,CH1:-4.066666E+001
Horizontal Scale,+2.000000E-001
Second,Volt,
-1.750592E-001,+4.166641E-001,
-1.750590E-001,+4.166641E-001,
-1.750588E-001,+4.166641E-001,
-1.750586E-001,+4.374975E-001,
-1.750584E-001,+4.583308E-001,
-1.750582E-001,+4.374975E-001,
-1.750580E-001,+4.374975E-001,
-1.750578E-001,+4.166641E-001,
-1.750576E-001,+4.374975E-001,
-1.750574E-001,+4.374975E-001,
-1.750572E-001,+4.374975E-001,
-1.750570E-001,+4.374975E-001,
-1.750568E-001,+4.374975E-001,
-1.750566E-001,+4.374975E-001,
-1.750564E-001,+4.374975E-001,
-1.750562E-001,+4.374975E-001,
-1.750560E-001,+4.374975E-001,
-1.750558E-001,+4.374975E-001,
-1.750556E-001,+4.166641E-001,
-1.750554E-001,+4.166641E-001,
-1.750552E-001,+4.583308E-001,
-1.750550E-001,+4.374975E-001,
-1.750548E-001,+4.791641E-001,
-1.750546E-001,+4.583308E-001,
-1.750544E-001,+3.958308E-001,
-1.750542E-001,+4.583308E-001,
-1.750540E-001,+4.583308E-001,
-1.750538E-001,+4.166641E-001,
-1.750536E-001,+4.583308E-001,
-1.750534E-001,+4.583308E-001,
-1.750532E-001,+4.583308E-001,
-1.750530E-001,+3.958308E-001,
-1.750528E-001,+4.374975E-001,
-1.750526E-001,+4.583308E-001,
-1.750524E-001,+3.958308E-001,
-1.750522E-001,+4.166641E-001,
-1.750520E-001,+4.166641E-001,
-1.750518E-001,+4.166641E-001,
-1.750516E-001,+4.374975E-001,
-1.750514E-001,+3.958308E-001,
-1.750512E-001,+4.374975E-001,
-1.750510E-001,+4.999975E-001,
-1.750508E-001,+4.374975E-001,
-1.750506E-001,+3.749975E-001,
-1.750504E-001,+4.374975E-001,
-1.750502E-001,+4.374975E-001,
-1.750500E-001,+4.374975E-001,
-1.750498E-001,+4.583308E-001,
-1.750496E-001,+4.374975E-001,
-1.750494E-001,+3.749975E-001,
-1.750492E-001,+3.749975E-001,
-1.750490E-001,+3.958308E-001,
-1.750488E-001,+4.166641E-001,
-1.750486E-001,+4.791641E-001,
-1.750484E-001,+4.374975E-001,
-1.750482E-001,+4.999975E-001,
-1.750480E-001,+3.958308E-001,
-1.750478E-001,+4.166641E-001,
-1.750476E-001,+3.958308E-001,
-1.750474E-001,+4.583308E-001,
-1.750472E-001,+3.958308E-001,
-1.750470E-001,+3.958308E-001,
-1.750468E-001,+4.791641E-001,
-1.750466E-001,+4.166641E-001,
-1.750464E-001,+4.374975E-001,
-1.750462E-001,+4.374975E-001,
-1.750460E-001,+4.374975E-001,
-1.750458E-001,+4.166641E-001,
-1.750456E-001,+4.374975E-001,
-1.750454E-001,+3.541641E-001,
-1.750452E-001,+4.583308E-001,
-1.750450E-001,+4.374975E-001,
-1.750448E-001,+4.583308E-001,
-1.750446E-001,+4.999975E-001,
-1.750444E-001,+4.166641E-001,
-1.750442E-001,+3.749975E-001,
-1.750440E-001,+4.166641E-001,
-1.750438E-001,+4.583308E-001,
-1.750436E-001,+4.374975E-001,
-1.750434E-001,+4.166641E-001,
-1.750432E-001,+4.374975E-001,
-1.750430E-001,+4.583308E-001,
-1.750428E-001,+3.749975E-001,
-1.750426E-001,+4.374975E-001,
-1.750424E-001,+4.166641E-001,
-1.750422E-001,+4.791641E-001,
-1.750420E-001,+4.166641E-001,
-1.750418E-001,+4.374975E-001,
-1.750416E-001,+4.374975E-001,
-1.750414E-001,+4.374975E-001,
-1.750412E-001,+4.999975E-001,
-1.750410E-001,+4.166641E-001,
-1.750408E-001,+4.583308E-001,
-1.750406E-001,+4.583308E-001,
-1.750404E-001,+4.583308E-001,
-1.750402E-001,+4.374975E-001,
-1.750400E-001,+4.583308E-001,
-1.750398E-001,+4.583308E-001,
-1.750396E-001,+4.374975E-001,
-1.750394E-001,+4.583308E-001,
-1.750392E-001,+4.583308E-001,
-1.750390E-001,+4.166641E-001,
-1.750388E-001,+3.749975E-001,
-1.750386E-001,+4.374975E-001,
-1.750384E-001,+4.166641E-001,
-1.750382E-001,+4.166641E-001,
-1.750380E-001,+3.958308E-001,
-1.750378E-001,+4.166641E-001,
-1.750376E-001,+4.791641E-001,
-1.750374E-001,+4.166641E-001,
-1.750372E-001,+3.958308E-001,
-1.750370E-001,+4.166641E-001,
-1.750368E-001,+3.958308E-001,
-1.750366E-001,+4.374975E-001,
-1.750364E-001,+4.791641E-001,
-1.750362E-001,+4.374975E-001,
-1.750360E-001,+4.791641E-001,
-1.750358E-001,+4.374975E-001,
-1.750356E-001,+4.791641E-001,
-1.750354E-001,+4.166641E-001,
-1.750352E-001,+3.958308E-001,
-1.750350E-001,+4.791641E-001,
-1.750348E-001,+4.166641E-001,
-1.750346E-001,+4.374975E-001,
-1.750344E-001,+4.583308E-001,
-1.750342E-001,+4.374975E-001,
-1.750340E-001,+4.166641E-001,
-1.750338E-001,+3.958308E-001,
-1.750336E-001,+4.583308E-001,
-1.750334E-001,+4.374975E-001,
-1.750332E-001,+4.374975E-001,
-1.750330E-001,+4.166641E-001,
-1.750328E-001,+4.791641E-001,
-1.750326E-001,+4.374975E-001,
-1.750324E-001,+4.166641E-001,
-1.750322E-001,+4.374975E-001,
-1.750320E-001,+3.749975E-001,
-1.750318E-001,+4.166641E-001,
-1.750316E-001,+4.374975E-001,
-1.750314E-001,+4.166641E-001,
-1.750312E-001,+4.583308E-001,
-1.750310E-001,+4.583308E-001,
-1.750308E-001,+4.166641E-001,
-1.750306E-001,+4.583308E-001,
-1.750304E-001,+4.166641E-001,
-1.750302E-001,+4.374975E-001,
-1.750300E-001,+3.958308E-001,
-1.750298E-001,+4.583308E-001,
-1.750296E-001,+4.166641E-001,
-1.750294E-001,+4.583308E-001,
-1.750292E-001,+4.166641E-001,
-1.750290E-001,+4.374975E-001,
-1.750288E-001,+4.583308E-001,
-1.750286E-001,+4.374975E-001,
-1.750284E-001,+4.166641E-001,
-1.750282E-001,+3.958308E-001,
-1.750280E-001,+4.583308E-001,
-1.750278E-001,+4.583308E-001,
-1.750276E-001,+4.374975E-001,
-1.750274E-001,+4.166641E-001,
-1.750272E-001,+4.166641E-001,
-1.750270E-001,+4.166641E-001,
-1.750268E-001,+4.583308E-001,
-1.750266E-001,+4.999975E-001,
-1.750264E-001,+3.958308E-001,
-1.750262E-001,+3.958308E-001,
-1.750260E-001,+4.374975E-001,
-1.750258E-001,+3.958308E-001,
-1.750256E-001,+4.791641E-001,
-1.750254E-001,+4.791641E-001,
-1.750252E-001,+4.166641E-001,
-1.750250E-001,+4.583308E-001,
-1.750248E-001,+4.583308E-001,
-1.750246E-001,+3.958308E-001,
-1.750244E-001,+4.374975E-001,
-1.750242E-001,+3.541641E-001,
-1.750240E-001,+4.791641E-001,
-1.750238E-001,+4.583308E-001,
-1.750236E-001,+4.166641E-001,
-1.750234E-001,+4.374975E-001,
-1.750232E-001,+3.958308E-001,
-1.750230E-001,+4.166641E-001,
-1.750228E-001,+4.166641E-001,
-1.750226E-001,+4.374975E-001,
-1.750224E-001,+4.583308E-001,
-1.750222E-001,+4.166641E-001,
-1.750220E-001,+4.583308E-001,
-1.750218E-001,+3.749975E-001,
-1.750216E-001,+4.374975E-001,
-1.750214E-001,+4.791641E-001,
-1.750212E-001,+4.374975E-001,
-1.750210E-001,+4.166641E-001,
-1.750208E-001,+4.374975E-001,
-1.750206E-001,+4.583308E-001,
-1.750204E-001,+4.583308E-001,
-1.750202E-001,+4.791641E-001,
-1.750200E-001,+4.166641E-001,
-1.750198E-001,+4.374975E-001,
-1.750196E-001,+4.374975E-001,
-1.750194E-001,+4.791641E-001,
-1.750192E-001,+4.583308E-001,
-1.750190E-001,+4.374975E-001,
-1.750188E-001,+4.374975E-001,
-1.750186E-001,+4.583308E-001,
-1.750184E-001,+4.583308E-001,
-1.750182E-001,+4.791641E-001,
-1.750180E-001,+4.583308E-001,
-1.750178E-001,+4.374975E-001,
-1.750176E-001,+4.374975E-001,
-1.750174E-001,+4.374975E-001,
-1.750172E-001,+4.374975E-001,
-1.750170E-001,+4.791641E-001,
-1.750168E-001,+3.958308E-001,
-1.750166E-001,+4.999975E-001,
-1.750164E-001,+4.166641E-001,
-1.750162E-001,+4.374975E-001,
-1.750160E-001,+3.958308E-001,
-1.750158E-001,+4.374975E-001,
-1.750156E-001,+4.374975E-001,
-1.750154E-001,+4.166641E-001,
-1.750152E-001,+4.791641E-001,
-1.750150E-001,+4.166641E-001,
-1.750148E-001,+4.374975E-001,
-1.750146E-001,+4.166641E-001,
-1.750144E-001,+4.583308E-001,
-1.750142E-001,+4.374975E-001,
-1.750140E-001,+3.958308E-001,
-1.750138E-001,+4.166641E-001,
-1.750136E-001,+4.791641E-001,
-1.750134E-001,+4.166641E-001,
-1.750132E-001,+4.583308E-001,
-1.750130E-001,+4.374975E-001,
-1.750128E-001,+3.958308E-001,
-1.750126E-001,+4.791641E-001,
-1.750124E-001,+3.749975E-001,
-1.750122E-001,+4.374975E-001,
-1.750120E-001,+3.958308E-001,
-1.750118E-001,+4.791641E-001,
-1.750116E-001,+3.958308E-001,
-1.750114E-001,+3.958308E-001,
-1.750112E-001,+4.166641E-001,
-1.750110E-001,+4.583308E-001,
-1.750108E-001,+4.583308E-001,
-1.750106E-001,+4.166641E-001,
-1.750104E-001,+4.166641E-001,
-1.750102E-001,+4.374975E-001,
-1.750100E-001,+4.374975E-001,
-1.750098E-001,+4.374975E-001,
-1.750096E-001,+4.374975E-001,
-1.750094E-001,+4.791641E-001,
-1.750092E-001,+4.166641E-001,
-1.750090E-001,+4.583308E-001,
-1.750088E-001,+4.791641E-001,
-1.750086E-001,+4.166641E-001,
-1.750084E-001,+4.166641E-001,
-1.750082E-001,+4.374975E-001,
-1.750080E-001,+4.374975E-001,
-1.750078E-001,+3.958308E-001,
-1.750076E-001,+4.583308E-001,
-1.750074E-001,+4.166641E-001,
-1.750072E-001,+4.374975E-001,
-1.750070E-001,+4.166641E-001,
-1.750068E-001,+3.958308E-001,
-1.750066E-001,+4.374975E-001,
-1.750064E-001,+4.583308E-001,
-1.750062E-001,+4.791641E-001,
-1.750060E-001,+4.374975E-001,
-1.750058E-001,+4.583308E-001,
-1.750056E-001,+4.166641E-001,
-1.750054E-001,+4.791641E-001,
-1.750052E-001,+4.791641E-001,
-1.750050E-001,+4.583308E-001,
-1.750048E-001,+4.166641E-001,
-1.750046E-001,+4.166641E-001,
-1.750044E-001,+4.583308E-001,
-1.750042E-001,+4.374975E-001,
-1.750040E-001,+4.166641E-001,
-1.750038E-001,+4.374975E-001,
-1.750036E-001,+4.999975E-001,
-1.750034E-001,+4.583308E-001,
-1.750032E-001,+4.374975E-001,
-1.750030E-001,+4.791641E-001,
-1.750028E-001,+4.374975E-001,
-1.750026E-001,+4.583308E-001,
-1.750024E-001,+4.166641E-001,
-1.750022E-001,+3.958308E-001,
-1.750020E-001,+4.791641E-001,
-1.750018E-001,+4.583308E-001,
-1.750016E-001,+4.166641E-001,
-1.750014E-001,+3.958308E-001,
-1.750012E-001,+4.374975E-001,
-1.750010E-001,+4.166641E-001,
-1.750008E-001,+4.166641E-001,
-1.750006E-001,+4.583308E-001,
-1.750004E-001,+4.583308E-001,
-1.750002E-001,+4.791641E-001,
-1.750000E-001,+4.791641E-001,
-1.749998E-001,+4.583308E-001,
-1.749996E-001,+3.958308E-001,
-1.749994E-001,+4.583308E-001,
-1.749992E-001,+3.958308E-001,
-1.749990E-001,+4.583308E-001,
-1.749988E-001,+4.791641E-001,
-1.749986E-001,+4.166641E-001,
-1.749984E-001,+4.374975E-001,
-1.749982E-001,+4.583308E-001,
-1.749980E-001,+4.166641E-001,
-1.749978E-001,+4.999975E-001,
-1.749976E-001,+4.166641E-001,
-1.749974E-001,+4.166641E-001,
-1.749972E-001,+4.374975E-001,
-1.749970E-001,+3.958308E-001,
-1.749968E-001,+4.166641E-001,
-1.749966E-001,+4.583308E-001,
-1.749964E-001,+3.541641E-001,
-1.749962E-001,+4.583308E-001,
-1.749960E-001,+4.999975E-001,
-1.749958E-001,+4.583308E-001,
-1.749956E-001,+4.791641E-001,
-1.749954E-001,+4.374975E-001,
-1.749952E-001,+4.374975E-001,
-1.749950E-001,+3.958308E-001,
-1.749948E-001,+3.749975E-001,
-1.749946E-001,+4.166641E-001,
-1.749944E-001,+4.166641E-001,
-1.749942E-001,+3.958308E-001,
-1.749940E-001,+4.166641E-001,
-1.749938E-001,+4.166641E-001,
-1.749936E-001,+3.958308E-001,
-1.749934E-001,+3.958308E-001,
-1.749932E-001,+4.374975E-001,
-1.749930E-001,+4.166641E-001,
-1.749928E-001,+3.749975E-001,
-1.749926E-001,+3.958308E-001,
-1.749924E-001,+4.166641E-001,
-1.749922E-001,+4.791641E-001,
-1.749920E-001,+4.374975E-001,
-1.749918E-001,+4.374975E-001,
-1.749916E-001,+3.958308E-001,
-1.749914E-001,+4.583308E-001,
-1.749912E-001,+3.541641E-001,
-1.749910E-001,+3.958308E-001,
-1.749908E-001,+4.166641E-001,
-1.749906E-001,+4.374975E-001,
-1.749904E-001,+4.374975E-001,
-1.749902E-001,+4.166641E-001,
-1.749900E-001,+4.374975E-001,
-1.749898E-001,+3.749975E-001,
-1.749896E-001,+4.791641E-001,
-1.749894E-001,+4.374975E-001,
-1.749892E-001,+4.374975E-001,
-1.749890E-001,+3.541641E-001,
-1.749888E-001,+4.374975E-001,
-1.749886E-001,+4.374975E-001,
-1.749884E-001,+3.958308E-001,
-1.749882E-001,+4.583308E-001,
-1.749880E-001,+4.583308E-001,
-1.749878E-001,+3.958308E-001,
-1.749876E-001,+4.374975E-001,
-1.749874E-001,+3.749975E-001,
-1.749872E-001,+4.374975E-001,
-1.749870E-001,+4.374975E-001,
-1.749868E-001,+4.791641E-001,
-1.749866E-001,+3.958308E-001,
-1.749864E-001,+4.374975E-001,
-1.749862E-001,+4.166641E-001,
-1.749860E-001,+4.583308E-001,
-1.749858E-001,+4.374975E-001,
-1.749856E-001,+4.166641E-001,
-1.749854E-001,+4.166641E-001,
-1.749852E-001,+3.958308E-001,
-1.749850E-001,+4.583308E-001,
-1.749848E-001,+3.958308E-001,
-1.749846E-001,+4.791641E-001,
-1.749844E-001,+4.791641E-001,
-1.749842E-001,+4.374975E-001,
-1.749840E-001,+3.958308E-001,
-1.749838E-001,+4.583308E-001,
-1.749836E-001,+4.374975E-001,
-1.749834E-001,+4.583308E-001,
-1.749832E-001,+4.166641E-001,
-1.749830E-001,+4.583308E-001,
-1.749828E-001,+3.958308E-001,
-1.749826E-001,+4.583308E-001,
-1.749824E-001,+4.374975E-001,
-1.749822E-001,+4.999975E-001,
-1.749820E-001,+4.583308E-001,
-1.749818E-001,+4.583308E-001,
-1.749816E-001,+3.333308E-001,
-1.749814E-001,+4.374975E-001,
-1.749812E-001,+4.166641E-001,
-1.749810E-001,+4.583308E-001,
-1.749808E-001,+4.583308E-001,
-1.749806E-001,+4.166641E-001,
-1.749804E-001,+4.583308E-001,
-1.749802E-001,+4.374975E-001,
-1.749800E-001,+4.374975E-001,
-1.749798E-001,+4.791641E-001,
-1.749796E-001,+4.583308E-001,
-1.749794E-001,+3.958308E-001,
-1.749792E-001,+4.374975E-001,
-1.749790E-001,+4.374975E-001,
-1.749788E-001,+4.374975E-001,
-1.749786E-001,+4.166641E-001,
-1.749784E-001,+3.958308E-001,
-1.749782E-001,+4.791641E-001,
-1.749780E-001,+4.374975E-001,
-1.749778E-001,+4.166641E-001,
-1.749776E-001,+4.791641E-001,
-1.749774E-001,+4.374975E-001,
-1.749772E-001,+4.374975E-001,
-1.749770E-001,+4.374975E-001,
-1.749768E-001,+4.374975E-001,
-1.749766E-001,+4.166641E-001,
-1.749764E-001,+3.958308E-001,
-1.749762E-001,+3.958308E-001,
-1.749760E-001,+4.166641E-001,
-1.749758E-001,+4.374975E-001,
-1.749756E-001,+4.583308E-001,
-1.749754E-001,+4.583308E-001,
-1.749752E-001,+4.166641E-001,
-1.749750E-001,+4.374975E-001,
-1.749748E-001,+4.374975E-001,
-1.749746E-001,+4.166641E-001,
-1.749744E-001,+4.166641E-001,
-1.749742E-001,+4.166641E-001,
-1.749740E-001,+5.416641E-001,
-1.749738E-001,+4.791641E-001,
-1.749736E-001,+4.374975E-001,
-1.749734E-001,+4.791641E-001,
-1.749732E-001,+4.166641E-001,
-1.749730E-001,+4.583308E-001,
-1.749728E-001,+4.374975E-001,
-1.749726E-001,+4.374975E-001,
-1.749724E-001,+4.583308E-001,
-1.749722E-001,+4.791641E-001,
-1.749720E-001,+4.583308E-001,
-1.749718E-001,+3.958308E-001,
-1.749716E-001,+4.166641E-001,
-1.749714E-001,+4.166641E-001,
-1.749712E-001,+4.583308E-001,
-1.749710E-001,+4.374975E-001,
-1.749708E-001,+3.749975E-001,
-1.749706E-001,+4.583308E-001,
-1.749704E-001,+4.374975E-001,
-1.749702E-001,+4.791641E-001,
-1.749700E-001,+4.374975E-001,
-1.749698E-001,+4.791641E-001,
-1.749696E-001,+4.583308E-001,
-1.749694E-001,+4.583308E-001,
-1.749692E-001,+4.374975E-001,
-1.749690E-001,+3.958308E-001,
-1.749688E-001,+4.791641E-001,
-1.749686E-001,+4.166641E-001,
-1.749684E-001,+4.374975E-001,
-1.749682E-001,+4.791641E-001,
-1.749680E-001,+4.791641E-001,
-1.749678E-001,+4.166641E-001,
-1.749676E-001,+4.791641E-001,
-1.749674E-001,+4.791641E-001,
-1.749672E-001,+4.791641E-001,
-1.749670E-001,+4.791641E-001,
-1.749668E-001,+3.958308E-001,
-1.749666E-001,+3.958308E-001,
-1.749664E-001,+4.166641E-001,
-1.749662E-001,+4.374975E-001,
-1.749660E-001,+4.583308E-001,
-1.749658E-001,+4.374975E-001,
-1.749656E-001,+4.791641E-001,
-1.749654E-001,+4.166641E-001,
-1.749652E-001,+4.791641E-001,
-1.749650E-001,+4.374975E-001,
-1.749648E-001,+4.583308E-001,
-1.749646E-001,+4.583308E-001,
-1.749644E-001,+4.791641E-001,
-1.749642E-001,+4.166641E-001,
-1.749640E-001,+4.999975E-001,
-1.749638E-001,+3.749975E-001,
-1.749636E-001,+4.374975E-001,
-1.749634E-001,+3.958308E-001,
-1.749632E-001,+4.374975E-001,
-1.749630E-001,+3.749975E-001,
-1.749628E-001,+4.374975E-001,
-1.749626E-001,+4.583308E-001,
-1.749624E-001,+4.166641E-001,
-1.749622E-001,+3.958308E-001,
-1.749620E-001,+4.166641E-001,
-1.749618E-001,+4.791641E-001,
-1.749616E-001,+4.166641E-001,
-1.749614E-001,+4.374975E-001,
-1.749612E-001,+4.166641E-001,
-1.749610E-001,+4.374975E-001,
-1.749608E-001,+4.374975E-001,
-1.749606E-001,+3.958308E-001,
-1.749604E-001,+4.374975E-001,
-1.749602E-001,+4.166641E-001,
-1.749600E-001,+4.583308E-001,
-1.749598E-001,+4.166641E-001,
-1.749596E-001,+4.583308E-001,
-1.749594E-001,+4.583308E-001,
-1.749592E-001,+4.374975E-001,
-1.749590E-001,+4.374975E-001,
-1.749588E-001,+4.374975E-001,
-1.749586E-001,+4.374975E-001,
-1.749584E-001,+4.583308E-001,
-1.749582E-001,+4.374975E-001,
-1.749580E-001,+4.374975E-001,
-1.749578E-001,+3.958308E-001,
-1.749576E-001,+4.583308E-001,
-1.749574E-001,+4.166641E-001,
-1.749572E-001,+4.374975E-001,
-1.749570E-001,+4.166641E-001,
-1.749568E-001,+4.166641E-001,
-1.749566E-001,+4.583308E-001,
-1.749564E-001,+4.791641E-001,
-1.749562E-001,+4.166641E-001,
-1.749560E-001,+4.374975E-001,
-1.749558E-001,+4.583308E-001,
-1.749556E-001,+4.166641E-001,
-1.749554E-001,+3.958308E-001,
-1.749552E-001,+4.374975E-001,
-1.749550E-001,+4.374975E-001,
-1.749548E-001,+3.749975E-001,
-1.749546E-001,+4.166641E-001,
-1.749544E-001,+3.958308E-001,
-1.749542E-001,+3.958308E-001,
-1.749540E-001,+4.374975E-001,
-1.749538E-001,+4.583308E-001,
-1.749536E-001,+4.374975E-001,
-1.749534E-001,+4.999975E-001,
-1.749532E-001,+4.166641E-001,
-1.749530E-001,+3.958308E-001,
-1.749528E-001,+4.374975E-001,
-1.749526E-001,+4.374975E-001,
-1.749524E-001,+4.166641E-001,
-1.749522E-001,+4.166641E-001,
-1.749520E-001,+3.958308E-001,
-1.749518E-001,+3.958308E-001,
-1.749516E-001,+4.583308E-001,
-1.749514E-001,+4.583308E-001,
-1.749512E-001,+4.166641E-001,
-1.749510E-001,+4.791641E-001,
-1.749508E-001,+4.583308E-001,
-1.749506E-001,+4.583308E-001,
-1.749504E-001,+3.541641E-001,
-1.749502E-001,+4.166641E-001,
-1.749500E-001,+4.166641E-001,
-1.749498E-001,+4.791641E-001,
-1.749496E-001,+4.583308E-001,
-1.749494E-001,+3.958308E-001,
-1.749492E-001,+4.583308E-001,
-1.749490E-001,+4.583308E-001,
-1.749488E-001,+4.166641E-001,
-1.749486E-001,+4.166641E-001,
-1.749484E-001,+3.749975E-001,
-1.749482E-001,+4.583308E-001,
-1.749480E-001,+4.374975E-001,
-1.749478E-001,+4.791641E-001,
-1.749476E-001,+3.958308E-001,
-1.749474E-001,+4.374975E-001,
-1.749472E-001,+3.958308E-001,
-1.749470E-001,+4.374975E-001,
-1.749468E-001,+3.958308E-001,
-1.749466E-001,+4.374975E-001,
-1.749464E-001,+4.374975E-001,
-1.749462E-001,+4.583308E-001,
-1.749460E-001,+4.166641E-001,
-1.749458E-001,+4.166641E-001,
-1.749456E-001,+4.583308E-001,
-1.749454E-001,+4.374975E-001,
-1.749452E-001,+4.374975E-001,
-1.749450E-001,+3.749975E-001,
-1.749448E-001,+4.166641E-001,
-1.749446E-001,+4.583308E-001,
-1.749444E-001,+4.374975E-001,
-1.749442E-001,+4.374975E-001,
-1.749440E-001,+4.583308E-001,
-1.749438E-001,+4.374975E-001,
-1.749436E-001,+3.749975E-001,
-1.749434E-001,+4.374975E-001,
-1.749432E-001,+4.166641E-001,
-1.749430E-001,+4.583308E-001,
-1.749428E-001,+4.166641E-001,
-1.749426E-001,+4.999975E-001,
-1.749424E-001,+4.166641E-001,
-1.749422E-001,+4.583308E-001,
-1.749420E-001,+4.374975E-001,
-1.749418E-001,+4.791641E-001,
-1.749416E-001,+4.374975E-001,
-1.749414E-001,+4.999975E-001,
-1.749412E-001,+3.958308E-001,
-1.749410E-001,+4.791641E-001,
-1.749408E-001,+4.166641E-001,
-1.749406E-001,+3.958308E-001,
-1.749404E-001,+4.374975E-001,
-1.749402E-001,+4.583308E-001,
-1.749400E-001,+4.374975E-001,
-1.749398E-001,+4.374975E-001,
-1.749396E-001,+4.166641E-001,
-1.749394E-001,+4.791641E-001,
-1.749392E-001,+4.166641E-001,
-1.749390E-001,+4.166641E-001,
-1.749388E-001,+4.374975E-001,
-1.749386E-001,+4.374975E-001,
-1.749384E-001,+4.374975E-001,
-1.749382E-001,+4.583308E-001,
-1.749380E-001,+4.583308E-001,
-1.749378E-001,+4.166641E-001,
-1.749376E-001,+4.791641E-001,
-1.749374E-001,+3.749975E-001,
-1.749372E-001,+4.374975E-001,
-1.749370E-001,+4.583308E-001,
-1.749368E-001,+4.374975E-001,
-1.749366E-001,+3.958308E-001,
-1.749364E-001,+4.166641E-001,
-1.749362E-001,+4.374975E-001,
-1.749360E-001,+4.374975E-001,
-1.749358E-001,+4.374975E-001,
-1.749356E-001,+4.166641E-001,
-1.749354E-001,+3.749975E-001,
-1.749352E-001,+4.166641E-001,
-1.749350E-001,+4.583308E-001,
-1.749348E-001,+3.749975E-001,
-1.749346E-001,+4.791641E-001,
-1.749344E-001,+4.583308E-001,
-1.749342E-001,+4.583308E-001,
-1.749340E-001,+4.166641E-001,
-1.749338E-001,+3.541641E-001,
-1.749336E-001,+4.583308E-001,
-1.749334E-001,+4.374975E-001,
-1.749332E-001,+4.374975E-001,
-1.749330E-001,+4.583308E-001,
-1.749328E-001,+4.166641E-001,
-1.749326E-001,+4.999975E-001,
-1.749324E-001,+4.999975E-001,
-1.749322E-001,+3.958308E-001,
-1.749320E-001,+4.583308E-001,
-1.749318E-001,+4.166641E-001,
-1.749316E-001,+4.583308E-001,
-1.749314E-001,+3.958308E-001,
-1.749312E-001,+4.791641E-001,
-1.749310E-001,+4.583308E-001,
-1.749308E-001,+4.583308E-001,
-1.749306E-001,+4.374975E-001,
-1.749304E-001,+4.166641E-001,
-1.749302E-001,+4.166641E-001,
-1.749300E-001,+4.374975E-001,
-1.749298E-001,+4.374975E-001,
-1.749296E-001,+4.166641E-001,
-1.749294E-001,+3.958308E-001,
-1.749292E-001,+4.583308E-001,
-1.749290E-001,+4.583308E-001,
-1.749288E-001,+4.583308E-001,
-1.749286E-001,+3.958308E-001,
-1.749284E-001,+4.166641E-001,
-1.749282E-001,+4.166641E-001,
-1.749280E-001,+4.374975E-001,
-1.749278E-001,+4.791641E-001,
-1.749276E-001,+4.166641E-001,
-1.749274E-001,+4.166641E-001,
-1.749272E-001,+4.791641E-001,
-1.749270E-001,+4.374975E-001,
-1.749268E-001,+4.583308E-001,
-1.749266E-001,+4.166641E-001,
-1.749264E-001,+4.583308E-001,
-1.749262E-001,+4.583308E-001,
-1.749260E-001,+4.791641E-001,
-1.749258E-001,+4.374975E-001,
-1.749256E-001,+5.208308E-001,
-1.749254E-001,+4.791641E-001,
-1.749252E-001,+4.374975E-001,
-1.749250E-001,+4.374975E-001,
-1.749248E-001,+4.583308E-001,
-1.749246E-001,+4.374975E-001,
-1.749244E-001,+3.749975E-001,
-1.749242E-001,+4.166641E-001,
-1.749240E-001,+4.166641E-001,
-1.749238E-001,+4.166641E-001,
-1.749236E-001,+4.374975E-001,
-1.749234E-001,+4.166641E-001,
-1.749232E-001,+4.583308E-001,
-1.749230E-001,+3.958308E-001,
-1.749228E-001,+4.583308E-001,
-1.749226E-001,+4.374975E-001,
-1.749224E-001,+3.958308E-001,
-1.749222E-001,+4.999975E-001,
-1.749220E-001,+4.166641E-001,
-1.749218E-001,+4.374975E-001,
-1.749216E-001,+4.583308E-001,
-1.749214E-001,+4.374975E-001,
-1.749212E-001,+4.583308E-001,
-1.749210E-001,+4.791641E-001,
-1.749208E-001,+4.583308E-001,
-1.749206E-001,+4.166641E-001,
-1.749204E-001,+4.583308E-001,
-1.749202E-001,+4.166641E-001,
-1.749200E-001,+4.374975E-001,
-1.749198E-001,+4.791641E-001,
-1.749196E-001,+4.583308E-001,
-1.749194E-001,+4.166641E-001,
-1.749192E-001,+4.374975E-001,
-1.749190E-001,+4.999975E-001,
-1.749188E-001,+4.166641E-001,
-1.749186E-001,+4.583308E-001,
-1.749184E-001,+4.374975E-001,
-1.749182E-001,+4.583308E-001,
-1.749180E-001,+3.958308E-001,
-1.749178E-001,+4.374975E-001,
-1.749176E-001,+4.374975E-001,
-1.749174E-001,+4.166641E-001,
-1.749172E-001,+4.166641E-001,
-1.749170E-001,+4.583308E-001,
-1.749168E-001,+4.791641E-001,
-1.749166E-001,+4.791641E-001,
-1.749164E-001,+4.374975E-001,
-1.749162E-001,+4.999975E-001,
-1.749160E-001,+4.791641E-001,
-1.749158E-001,+4.583308E-001,
-1.749156E-001,+4.166641E-001,
-1.749154E-001,+4.374975E-001,
-1.749152E-001,+4.374975E-001,
